Day,Month,Year,State,Temp_Min,Temp_Max,Rain_mm,Evaporation_mm,Sun_hours,Wind_Direction,Wind_Speed,Time_since_midnight,Temp_9am,RH_9am,Cld_9am,Dir_9am,Spd_9am,MSLP_9am,Temp_3pm,RH_3pm,Cld_3pm,Dir_3pm,Spd_3pm,MSLP_3pm,Temp_Diff,Rain_Indicator,Tomorrow_Rain_Indicator,Tomorrow_Rain_mm
16,10,2023,WA,20.0,36.5,0.0,11.2,12.1,5.0,44.0,560,26.9,26.0,1.0,5.0,20,1021.9,36.3,8.0,7.0,9.0,7.0,1018.3,16.5,0,0,0.0
17,10,2023,WA,15.3,31.4,0.0,8.2,10.9,7.0,37.0,827,27.9,21.0,2.0,9.0,15,1017.2,22.1,70.0,1.0,7.0,19.0,1018.6,16.099999999999998,0,0,0.0
18,10,2023,WA,13.4,24.7,0.0,8.0,11.0,7.0,31.0,919,17.9,68.0,6.0,2.0,13,1024.6,23.5,55.0,1.0,7.0,17.0,1022.4,11.3,0,0,0.0
19,10,2023,WA,13.5,25.8,0.0,6.0,12.0,13.0,35.0,963,20.2,53.0,7.0,3.0,11,1023.8,23.5,50.0,3.0,7.0,19.0,1021.0,12.3,0,0,0.0
20,10,2023,WA,12.3,26.5,0.0,1.6,10.1,14.0,24.0,846,19.5,53.0,1.0,11.0,9,1021.5,25.2,39.0,7.0,7.0,11.0,1018.6,14.2,0,0,0.0
21,10,2023,WA,16.9,29.6,0.0,6.2,3.8,5.0,24.0,570,21.2,49.0,8.0,5.0,9,1017.9,27.6,41.0,6.0,7.0,11.0,1015.4,12.700000000000005,0,0,0.0
22,10,2023,WA,15.8,23.5,0.0,5.2,4.4,7.0,43.0,1227,21.3,70.0,8.0,7.0,9,1015.7,18.9,75.0,8.0,7.0,15.0,1015.0,7.699999999999999,0,0,0.0
23,10,2023,WA,12.2,21.3,0.0,4.4,11.6,13.0,37.0,868,16.7,48.0,7.0,2.0,17,1021.8,19.9,45.0,4.0,7.0,19.0,1020.1,9.1,0,0,0.0
24,10,2023,WA,11.1,26.3,0.0,7.8,12.2,5.0,33.0,487,17.2,43.0,5.0,10.0,15,1023.4,25.3,22.0,1.0,10.0,9.0,1019.3,15.2,0,0,0.0
25,10,2023,WA,14.5,34.5,0.0,8.8,12.4,5.0,44.0,460,23.2,23.0,0.0,5.0,20,1018.9,34.1,13.0,0.0,9.0,20.0,1012.7,20.0,0,0,0.0
26,10,2023,WA,16.5,24.1,0.0,6.8,10.1,12.0,39.0,1129,21.1,63.0,4.0,7.0,11,1019.7,21.1,65.0,7.0,12.0,17.0,1019.9,7.600000000000001,0,0,0.0
27,10,2023,WA,11.3,21.3,0.0,5.8,12.3,13.0,43.0,928,15.9,55.0,6.0,12.0,13,1027.8,19.7,45.0,0.0,13.0,22.0,1025.0,10.0,0,0,0.0
28,10,2023,WA,11.8,23.9,0.0,7.2,12.5,13.0,41.0,888,17.8,46.0,0.0,11.0,11,1026.0,20.5,47.0,0.0,13.0,22.0,1021.8,12.099999999999998,0,0,0.0
29,10,2023,WA,9.9,21.7,0.0,7.0,7.0,7.0,30.0,938,17.7,60.0,3.0,11.0,4,1021.9,21.0,59.0,7.0,4.0,13.0,1019.2,11.8,0,0,0.0
30,10,2023,WA,11.9,22.8,0.0,4.4,12.4,13.0,37.0,988,16.4,50.0,0.0,6.0,15,1022.4,20.7,48.0,0.0,7.0,19.0,1019.3,10.9,0,0,0.0
31,10,2023,WA,13.0,26.5,0.0,7.4,11.1,13.0,37.0,929,19.3,45.0,3.0,10.0,15,1021.7,24.9,35.0,4.0,13.0,15.0,1017.8,13.5,0,0,0.0
1,11,2023,WA,11.1,28.5,0.0,7.8,12.4,13.0,39.0,937,21.9,48.0,0.0,10.0,7,1019.1,26.3,35.0,0.0,7.0,20.0,1017.3,17.4,0,0,0.0
2,11,2023,WA,16.4,33.4,0.0,9.4,11.8,3.0,37.0,1419,23.9,46.0,1.0,3.0,9,1019.1,33.1,17.0,4.0,6.0,11.0,1015.7,17.0,0,0,0.0
3,11,2023,WA,16.9,34.6,0.0,10.2,10.6,3.0,44.0,320,23.7,38.0,7.0,10.0,17,1017.9,34.4,19.0,3.0,11.0,13.0,1013.3,17.700000000000003,0,0,0.0
4,11,2023,WA,20.5,36.0,0.0,12.0,12.3,5.0,48.0,691,28.3,27.0,1.0,3.0,13,1014.6,35.3,14.0,1.0,3.0,17.0,1011.1,15.5,0,0,0.0
5,11,2023,WA,17.6,26.1,0.0,10.6,11.5,14.0,33.0,663,22.8,62.0,1.0,15.0,6,1015.0,24.7,58.0,0.0,14.0,13.0,1013.9,8.5,0,0,0.0
6,11,2023,WA,19.3,25.2,0.0,5.8,8.3,7.0,28.0,791,21.7,69.0,8.0,7.0,7,1015.8,23.9,60.0,0.0,7.0,13.0,1014.4,5.899999999999999,0,0,0.0
7,11,2023,WA,17.8,25.3,0.0,6.4,10.3,13.0,39.0,1003,20.8,61.0,1.0,2.0,11,1017.4,24.8,52.0,1.0,7.0,15.0,1014.7,7.5,0,0,0.0
8,11,2023,WA,14.8,29.7,0.0,8.4,12.7,7.0,30.0,926,22.2,53.0,0.0,3.0,7,1015.3,26.9,43.0,0.0,2.0,17.0,1011.1,14.9,0,0,0.0
9,11,2023,WA,18.1,24.6,0.0,8.8,8.9,13.0,43.0,1009,21.3,58.0,6.0,2.0,11,1014.4,21.6,60.0,4.0,13.0,19.0,1013.3,6.5,0,0,0.0
10,11,2023,WA,13.8,23.9,0.0,9.4,11.3,13.0,43.0,881,17.2,42.0,7.0,6.0,13,1020.9,21.1,47.0,2.0,13.0,20.0,1017.6,10.099999999999998,0,0,0.0
11,11,2023,WA,14.4,27.7,0.0,7.8,10.6,3.0,39.0,449,20.2,45.0,3.0,11.0,17,1020.7,26.6,31.0,7.0,6.0,17.0,1016.4,13.3,0,1,1.2
12,11,2023,WA,13.9,25.6,1.2,6.8,4.4,6.0,44.0,330,20.9,48.0,7.0,11.0,15,1018.8,19.9,73.0,7.0,10.0,9.0,1015.5,11.7,1,1,1.4
13,11,2023,WA,16.5,26.0,1.4,4.6,5.7,11.0,30.0,460,22.1,52.0,6.0,11.0,11,1015.5,23.1,70.0,6.0,1.0,7.0,1012.7,9.5,1,1,0.8
14,11,2023,WA,16.8,28.0,0.8,3.4,12.6,13.0,37.0,955,23.4,59.0,1.0,2.0,9,1013.0,24.6,55.0,1.0,7.0,20.0,1010.8,11.2,1,0,0.0
15,11,2023,WA,18.4,29.3,0.0,5.6,9.3,12.0,37.0,1097,19.7,66.0,7.0,11.0,15,1016.9,28.7,40.0,2.0,11.0,15.0,1014.5,10.900000000000002,0,0,0.0
16,11,2023,WA,14.7,29.0,0.0,9.2,13.0,11.0,39.0,209,20.4,45.0,0.0,10.0,11,1021.0,28.3,27.0,0.0,11.0,11.0,1018.1,14.3,0,0,0.0
17,11,2023,WA,14.3,30.4,0.0,11.2,13.0,11.0,31.0,57,22.1,44.0,0.0,10.0,9,1021.4,29.8,21.0,0.0,6.0,7.0,1017.8,16.099999999999998,0,0,0.0
18,11,2023,WA,15.1,31.9,0.0,8.4,13.1,13.0,41.0,941,24.2,39.0,0.0,5.0,9,1019.5,29.5,29.0,0.0,13.0,19.0,1015.9,16.799999999999997,0,0,0.0
19,11,2023,WA,13.7,33.1,0.0,10.4,13.0,7.0,35.0,873,26.3,33.0,0.0,12.0,6,1017.9,30.8,24.0,1.0,13.0,19.0,1015.7,19.4,0,0,0.0
20,11,2023,WA,17.6,33.4,0.0,10.0,13.0,11.0,35.0,1336,23.6,48.0,4.0,11.0,13,1018.7,32.5,35.0,0.0,7.0,13.0,1015.5,15.799999999999995,0,0,0.0
21,11,2023,WA,17.4,36.8,0.0,12.0,12.7,3.0,43.0,442,24.1,44.0,1.0,3.0,17,1018.8,35.8,19.0,1.0,3.0,11.0,1013.9,19.4,0,0,0.0
22,11,2023,WA,22.2,37.3,0.0,13.0,13.0,1.0,46.0,608,30.9,24.0,1.0,5.0,20,1015.1,36.7,14.0,1.0,3.0,17.0,1012.1,15.099999999999998,0,0,0.0
23,11,2023,WA,23.6,39.0,0.0,17.0,12.4,10.0,41.0,364,30.2,20.0,5.0,10.0,15,1013.5,38.4,12.0,6.0,10.0,13.0,1009.0,15.4,0,0,0.0
24,11,2023,WA,19.4,30.4,0.0,11.0,9.4,2.0,26.0,987,25.9,55.0,4.0,16.0,4,1011.5,27.5,60.0,7.0,13.0,11.0,1009.6,11.0,0,0,0.0
25,11,2023,WA,18.5,35.9,0.0,9.4,12.4,5.0,31.0,1427,30.3,27.0,1.0,5.0,11,1011.5,31.9,31.0,3.0,4.0,15.0,1008.7,17.4,0,0,0.0
26,11,2023,WA,20.4,36.6,0.0,11.4,10.6,10.0,41.0,609,28.4,31.0,6.0,10.0,17,1010.1,29.3,36.0,5.0,4.0,15.0,1007.5,16.200000000000003,0,1,0.4
27,11,2023,WA,19.7,26.1,0.4,8.6,8.7,4.0,33.0,787,23.9,67.0,5.0,14.0,7,1007.9,25.0,57.0,6.0,14.0,11.0,1006.6,6.400000000000002,1,0,0.0
28,11,2023,WA,18.2,25.939808153477223,0.0,5.8,6.4,0.0,34.99518072289157,0,23.2,56.0,6.0,4.0,7,1008.4,24.4,52.0,7.0,4.0,15.0,1007.6,7.739808153477224,0,1,1.4
29,11,2023,WA,15.6,26.2,1.4,5.6,6.9,7.0,30.0,931,21.0,78.0,7.0,2.0,9,1010.8,24.3,53.0,2.0,7.0,17.0,1010.5,10.6,1,0,0.0
30,11,2023,WA,17.4,28.9,0.0,6.0,13.2,7.0,35.0,800,24.7,55.0,1.0,7.0,4,1014.3,25.6,50.0,1.0,14.0,19.0,1012.3,11.5,0,0,0.0
1,12,2023,WA,18.6,35.3,0.0,7.6,12.6,14.0,33.0,981,26.8,46.0,0.0,10.0,13,1010.5,30.2,39.0,3.0,7.0,20.0,1007.2,16.699999999999996,0,0,0.0
2,12,2023,WA,20.0,26.3,0.0,9.0,10.9,7.0,31.0,768,24.1,63.0,1.0,7.0,9,1010.1,24.5,57.0,6.0,14.0,15.0,1009.6,6.300000000000001,0,0,0.0
3,12,2023,WA,18.3,26.2,0.0,6.8,9.8,7.0,30.0,856,23.8,56.0,7.0,7.0,13,1013.7,24.8,54.0,1.0,14.0,15.0,1013.7,7.899999999999999,0,0,0.0
4,12,2023,WA,18.4,26.5,0.0,8.0,11.8,13.0,33.0,957,22.9,64.0,7.0,14.0,13,1017.1,24.6,52.0,4.0,7.0,19.0,1016.3,8.100000000000001,0,0,0.0
5,12,2023,WA,16.8,28.3,0.0,8.4,9.4,7.0,39.0,955,22.4,57.0,7.0,11.0,9,1018.8,26.3,51.0,6.0,13.0,19.0,1015.7,11.5,0,0,0.0
6,12,2023,WA,15.0,30.2,0.0,7.2,13.1,7.0,44.0,969,25.0,42.0,0.0,12.0,7,1016.5,28.1,44.0,0.0,13.0,19.0,1012.3,15.2,0,0,0.0
7,12,2023,WA,17.6,25.3,0.0,10.4,7.7,13.0,46.0,935,21.1,61.0,7.0,13.0,9,1012.0,22.7,59.0,7.0,13.0,26.0,1011.6,7.699999999999999,0,0,0.0
8,12,2023,WA,15.2,24.7,0.0,7.4,13.0,2.0,50.0,974,20.3,53.0,2.0,12.0,13,1019.5,22.8,49.0,1.0,2.0,26.0,1018.2,9.5,0,0,0.0
9,12,2023,WA,14.1,28.3,0.0,10.2,13.0,12.0,37.0,897,19.7,41.0,0.0,11.0,15,1026.9,26.7,19.0,0.0,12.0,20.0,1023.3,14.2,0,0,0.0
10,12,2023,WA,14.4,31.0,0.0,10.8,13.3,11.0,50.0,61,21.3,35.0,0.0,3.0,15,1026.9,30.4,12.0,0.0,3.0,13.0,1021.8,16.6,0,0,0.0
11,12,2023,WA,15.3,32.9,0.0,10.4,13.2,3.0,33.0,183,22.9,34.0,0.0,3.0,11,1023.2,32.5,16.0,0.0,11.0,9.0,1017.9,17.599999999999998,0,0,0.0
12,12,2023,WA,17.2,34.6,0.0,11.2,13.2,7.0,33.0,997,25.1,44.0,0.0,10.0,11,1015.8,33.3,26.0,0.0,4.0,15.0,1011.1,17.400000000000002,0,0,0.0
13,12,2023,WA,17.3,30.4,0.0,10.6,13.2,7.0,35.0,902,27.7,30.0,0.0,15.0,7,1012.8,28.6,41.0,0.0,7.0,17.0,1012.8,13.099999999999998,0,0,0.0
14,12,2023,WA,17.2,29.1,0.0,10.0,13.1,13.0,41.0,961,23.2,52.0,1.0,3.0,11,1017.1,26.8,46.0,2.0,7.0,19.0,1014.3,11.900000000000002,0,0,0.0
15,12,2023,WA,15.5,32.1,0.0,10.8,12.7,2.0,35.0,1079,23.3,47.0,4.0,3.0,9,1015.6,29.8,35.0,6.0,13.0,13.0,1011.3,16.6,0,0,0.0
16,12,2023,WA,17.8,36.3,0.0,10.4,11.5,10.0,37.0,339,25.6,37.0,3.0,9.0,9,1007.8,34.0,30.0,7.0,7.0,17.0,1002.1,18.5,0,0,0.0
17,12,2023,WA,21.5,31.5,0.0,11.4,13.2,7.0,46.0,956,25.4,46.0,0.0,11.0,13,1005.8,27.8,47.0,1.0,13.0,24.0,1006.0,10.0,0,0,0.0
18,12,2023,WA,16.7,31.2,0.0,13.0,13.2,11.0,41.0,430,21.8,49.0,1.0,3.0,13,1016.5,29.7,27.0,1.0,6.0,17.0,1013.2,14.5,0,0,0.0
19,12,2023,WA,16.2,32.2,0.0,12.0,12.3,3.0,46.0,375,23.1,41.0,3.0,3.0,17,1015.6,30.9,28.0,2.0,10.0,19.0,1011.8,16.000000000000004,0,0,0.0
20,12,2023,WA,19.2,37.1,0.0,0.0,11.3,3.0,37.0,53,26.2,33.0,3.0,3.0,13,1012.9,36.2,17.0,6.0,3.0,17.0,1008.4,17.900000000000002,0,0,0.0
21,12,2023,WA,22.0,37.3,0.0,22.8,9.6,6.0,41.0,949,28.6,26.0,6.0,9.0,17,1008.7,36.4,13.0,7.0,3.0,11.0,1005.4,15.299999999999995,0,0,0.0
22,12,2023,WA,20.0,30.0,0.0,12.6,12.6,6.0,31.0,49,27.8,32.0,3.0,9.0,4,1009.1,26.9,53.0,1.0,4.0,13.0,1009.4,10.0,0,0,0.0
23,12,2023,WA,17.8,34.0,0.0,8.4,13.1,11.0,37.0,1352,25.2,39.0,0.0,12.0,9,1013.6,32.0,36.0,0.0,13.0,17.0,1011.1,16.2,0,0,0.0
24,12,2023,WA,16.8,34.4,0.0,12.8,12.4,3.0,37.0,217,23.9,43.0,1.0,3.0,11,1014.7,32.6,29.0,3.0,13.0,15.0,1009.9,17.599999999999998,0,0,0.0
25,12,2023,WA,18.8,36.6,0.0,9.4,12.0,7.0,37.0,884,30.3,30.0,1.0,9.0,11,1008.0,30.9,26.0,7.0,7.0,24.0,1004.9,17.8,0,0,0.0
26,12,2023,WA,20.9,26.5,0.0,10.6,9.5,2.0,39.0,833,22.5,67.0,7.0,7.0,11,1009.2,24.5,57.0,1.0,12.0,17.0,1009.1,5.600000000000001,0,0,0.0
27,12,2023,WA,17.1,25.8,0.0,8.4,12.7,13.0,37.0,879,21.9,53.0,1.0,2.0,11,1014.7,24.4,51.0,1.0,7.0,20.0,1013.9,8.7,0,0,0.0
28,12,2023,WA,18.0,29.9,0.0,9.2,11.4,6.0,43.0,1222,21.6,55.0,7.0,3.0,15,1018.7,27.7,34.0,6.0,12.0,15.0,1015.4,11.9,0,0,0.0
29,12,2023,WA,17.3,32.3,0.0,10.2,11.0,3.0,43.0,580,23.2,49.0,5.0,3.0,17,1018.5,31.5,30.0,6.0,3.0,15.0,1013.4,14.999999999999996,0,0,0.0
30,12,2023,WA,18.2,35.2,0.0,12.4,10.4,11.0,37.0,352,24.9,47.0,1.0,3.0,15,1013.2,34.1,24.0,7.0,12.0,15.0,1009.0,17.000000000000004,0,0,0.0
31,12,2023,WA,21.0,30.4,0.0,9.0,13.1,7.0,41.0,926,25.4,50.0,0.0,6.0,2,1014.3,29.1,46.0,1.0,14.0,17.0,1012.5,9.4,0,0,0.0
1,1,2024,WA,17.3,27.9,0.0,9.0,11.8,7.0,35.0,1011,22.6,52.0,1.0,2.0,11,1017.0,26.6,46.0,5.0,7.0,19.0,1015.0,10.599999999999998,0,0,0.0
2,1,2024,WA,17.9,28.4,0.0,10.0,4.1,11.0,43.0,1352,22.3,60.0,7.0,6.0,11,1016.4,27.8,42.0,7.0,6.0,13.0,1014.4,10.5,0,0,0.0
3,1,2024,WA,19.1,31.6,0.0,5.6,11.3,6.0,41.0,914,22.6,49.0,3.0,3.0,17,1020.0,30.8,27.0,1.0,3.0,19.0,1016.1,12.5,0,0,0.0
4,1,2024,WA,16.2,31.1,0.0,11.6,13.1,3.0,50.0,331,22.8,45.0,1.0,3.0,13,1020.9,30.0,27.0,1.0,3.0,13.0,1016.5,14.900000000000002,0,0,0.0
5,1,2024,WA,16.2,30.9,0.0,11.0,13.2,3.0,35.0,61,23.2,52.0,1.0,3.0,11,1019.0,28.5,40.0,0.0,7.0,19.0,1015.6,14.7,0,0,0.0
6,1,2024,WA,17.7,33.4,0.0,6.2,13.1,7.0,41.0,987,24.5,52.0,1.0,10.0,13,1016.1,30.9,35.0,1.0,13.0,15.0,1012.0,15.7,0,0,0.0
7,1,2024,WA,18.1,36.0,0.0,9.2,12.7,13.0,37.0,1023,28.3,40.0,4.0,10.0,13,1013.4,33.1,32.0,6.0,13.0,17.0,1010.3,17.9,0,0,0.0
8,1,2024,WA,20.1,36.5,0.0,12.0,13.1,13.0,43.0,921,30.9,32.0,1.0,10.0,6,1010.9,30.8,36.0,1.0,13.0,22.0,1008.4,16.4,0,0,0.0
9,1,2024,WA,18.1,30.6,0.0,12.4,13.0,7.0,48.0,927,23.1,50.0,1.0,2.0,15,1011.8,27.5,52.0,0.0,7.0,24.0,1010.0,12.5,0,0,0.0
10,1,2024,WA,17.3,30.6,0.0,10.2,13.0,7.0,33.0,894,23.4,51.0,0.0,3.0,11,1013.5,28.2,44.0,0.0,7.0,19.0,1010.1,13.3,0,0,0.0
11,1,2024,WA,19.0,31.8,0.0,9.0,12.0,7.0,41.0,1029,25.1,49.0,7.0,10.0,6,1010.2,29.1,45.0,2.0,7.0,19.0,1007.3,12.8,0,0,0.0
12,1,2024,WA,19.3,37.0,0.0,9.2,13.0,5.0,35.0,1252,25.2,57.0,1.0,10.0,13,1009.8,35.3,33.0,1.0,3.0,9.0,1005.7,17.7,0,1,1.8
13,1,2024,WA,23.2,40.7,1.8,11.0,11.3,3.0,33.0,41,29.7,45.0,1.0,3.0,11,1007.7,38.6,24.0,7.0,6.0,11.0,1004.0,17.500000000000004,1,0,0.0
14,1,2024,WA,23.3,36.6,0.0,11.2,12.7,7.0,24.0,621,31.3,49.0,1.0,1.0,7,1005.3,36.3,33.0,1.0,7.0,11.0,1003.3,13.3,0,0,0.0
15,1,2024,WA,22.3,34.4,0.0,11.0,12.1,14.0,26.0,822,27.5,64.0,0.0,1.0,7,1006.7,28.8,61.0,1.0,4.0,13.0,1004.4,12.099999999999998,0,0,0.0
16,1,2024,WA,21.7,38.3,0.0,9.0,13.0,5.0,43.0,1358,32.1,45.0,0.0,10.0,13,1003.9,29.7,57.0,3.0,15.0,15.0,1003.0,16.599999999999998,0,0,0.0
17,1,2024,WA,23.4,31.2,0.0,12.0,12.6,14.0,31.0,982,29.5,58.0,1.0,9.0,4,1005.4,29.6,54.0,1.0,4.0,13.0,1004.5,7.800000000000001,0,0,0.0
18,1,2024,WA,21.2,26.8,0.0,10.0,11.0,7.0,35.0,792,24.6,55.0,2.0,14.0,13,1008.4,24.8,58.0,2.0,14.0,17.0,1008.2,5.600000000000001,0,0,0.0
19,1,2024,WA,21.4,27.6,0.0,10.2,12.8,7.0,37.0,854,23.9,57.0,5.0,7.0,9,1009.5,25.4,57.0,1.0,7.0,20.0,1008.1,6.200000000000003,0,0,0.0
20,1,2024,WA,17.8,34.0,0.0,7.8,13.1,7.0,31.0,839,25.9,49.0,0.0,9.0,11,1009.7,30.5,47.0,0.0,13.0,17.0,1007.7,16.2,0,0,0.0
21,1,2024,WA,19.0,30.3,0.0,9.6,13.1,12.0,41.0,1043,26.4,65.0,1.0,13.0,11,1008.6,26.8,61.0,1.0,12.0,19.0,1007.6,11.3,0,0,0.0
22,1,2024,WA,15.9,28.0,0.0,10.2,13.1,13.0,41.0,926,23.1,51.0,0.0,12.0,13,1011.8,25.7,51.0,0.0,7.0,22.0,1010.2,12.1,0,0,0.0
23,1,2024,WA,16.6,27.7,0.0,9.4,13.0,2.0,39.0,832,23.0,46.0,0.0,12.0,15,1013.7,26.7,46.0,0.0,13.0,20.0,1011.0,11.099999999999998,0,0,0.0
24,1,2024,WA,17.5,28.2,0.0,8.6,12.9,13.0,46.0,960,22.7,56.0,0.0,12.0,13,1014.0,25.5,48.0,1.0,2.0,26.0,1010.8,10.7,0,0,0.0
25,1,2024,WA,17.4,28.5,0.0,10.4,12.6,2.0,46.0,878,21.2,53.0,1.0,12.0,17,1015.7,26.0,46.0,0.0,2.0,24.0,1012.4,11.1,0,0,0.0
26,1,2024,WA,16.3,29.8,0.0,10.6,12.9,3.0,37.0,95,21.6,48.0,0.0,3.0,11,1019.0,26.9,40.0,2.0,13.0,20.0,1014.8,13.5,0,0,0.0
27,1,2024,WA,17.0,34.0,0.0,8.4,13.0,2.0,33.0,1055,24.9,37.0,0.0,10.0,9,1013.7,32.6,22.0,0.0,13.0,13.0,1008.4,17.0,0,0,0.0
28,1,2024,WA,17.1,27.1,0.0,10.0,12.1,13.0,39.0,901,22.5,63.0,7.0,12.0,13,1012.1,25.7,59.0,3.0,13.0,22.0,1011.0,10.0,0,0,0.0
29,1,2024,WA,17.1,28.1,0.0,8.8,12.6,12.0,41.0,897,22.3,48.0,1.0,9.0,9,1017.4,25.8,48.0,0.0,2.0,19.0,1015.0,11.0,0,0,0.0
30,1,2024,WA,18.0,36.0,0.0,10.0,12.9,2.0,37.0,1023,24.7,42.0,0.0,3.0,13,1018.3,34.1,27.0,0.0,13.0,20.0,1014.4,18.0,0,0,0.0
31,1,2024,WA,19.2,41.9,0.0,11.2,12.9,2.0,31.0,929,33.0,29.0,0.0,1.0,17,1015.9,39.1,22.0,1.0,2.0,15.0,1013.2,22.7,0,0,0.0
1,2,2024,WA,21.7,42.6,0.0,10.0,12.7,7.0,33.0,951,34.3,24.0,0.0,5.0,7,1013.3,40.6,12.0,1.0,14.0,15.0,1011.2,20.9,0,0,0.0
2,2,2024,WA,20.5,40.4,0.0,14.6,12.7,13.0,43.0,803,34.8,25.0,0.0,10.0,7,1011.2,37.7,20.0,1.0,13.0,15.0,1008.5,19.9,0,0,0.0
3,2,2024,WA,22.7,32.5,0.0,13.8,10.9,13.0,48.0,1051,29.0,39.0,6.0,12.0,9,1009.9,26.7,58.0,5.0,13.0,26.0,1008.4,9.8,0,1,0.2
4,2,2024,WA,15.9,25.5,0.2,11.0,12.7,12.0,46.0,959,19.4,50.0,3.0,6.0,13,1017.1,23.7,45.0,0.0,2.0,24.0,1014.6,9.6,1,0,0.0
5,2,2024,WA,15.1,28.1,0.0,10.0,12.7,2.0,37.0,1006,20.4,42.0,1.0,11.0,9,1021.5,27.7,23.0,0.0,11.0,13.0,1018.1,13.000000000000002,0,0,0.0
6,2,2024,WA,16.4,32.3,0.0,8.8,12.6,2.0,37.0,1052,22.4,41.0,1.0,10.0,11,1023.0,31.7,15.0,0.0,11.0,9.0,1017.9,15.9,0,0,0.0
7,2,2024,WA,17.4,36.1,0.0,10.6,12.6,12.0,37.0,1047,26.9,32.0,0.0,5.0,13,1019.6,35.5,12.0,0.0,3.0,13.0,1015.9,18.700000000000003,0,0,0.0
8,2,2024,WA,17.4,39.9,0.0,11.8,12.7,2.0,35.0,964,31.8,22.0,0.0,5.0,15,1017.5,39.0,8.0,0.0,11.0,13.0,1014.6,22.5,0,0,0.0
9,2,2024,WA,19.9,42.0,0.0,14.2,12.5,7.0,33.0,934,33.1,17.0,0.0,5.0,15,1017.3,40.3,8.0,0.0,7.0,19.0,1014.2,22.1,0,0,0.0
10,2,2024,WA,20.5,42.3,0.0,14.0,12.5,7.0,33.0,954,34.6,14.0,0.0,5.0,15,1016.8,41.4,8.0,0.0,7.0,17.0,1013.5,21.8,0,0,0.0
11,2,2024,WA,18.7,37.5,0.0,12.8,12.4,2.0,33.0,937,30.1,41.0,0.0,0.0,0,1014.5,35.8,23.0,0.0,2.0,17.0,1011.7,18.8,0,0,0.0
12,2,2024,WA,19.0,34.1,0.0,11.4,12.4,6.0,39.0,1228,26.0,52.0,0.0,6.0,7,1013.6,33.1,35.0,0.0,13.0,19.0,1011.6,15.1,0,0,0.0
13,2,2024,WA,16.5,34.4,0.0,10.2,12.4,6.0,39.0,844,22.3,45.0,0.0,11.0,11,1020.1,33.3,12.0,0.0,6.0,15.0,1015.5,17.9,0,0,0.0
14,2,2024,WA,17.3,36.5,0.0,11.4,12.3,3.0,31.0,337,23.7,44.0,0.0,10.0,11,1016.9,35.6,15.0,2.0,5.0,9.0,1012.2,19.2,0,0,0.0
15,2,2024,WA,22.4,41.7,0.0,11.8,11.7,13.0,31.0,1020,31.0,28.0,7.0,10.0,13,1011.0,40.9,12.0,5.0,14.0,17.0,1006.9,19.300000000000004,0,0,0.0
16,2,2024,WA,21.2,27.5,0.0,12.0,9.5,7.0,24.0,925,23.7,75.0,1.0,8.0,9,1013.8,25.7,62.0,7.0,4.0,9.0,1014.2,6.300000000000001,0,0,0.0
17,2,2024,WA,17.2,37.4,0.0,5.6,11.3,13.0,35.0,977,24.6,58.0,7.0,11.0,9,1017.4,33.0,38.0,1.0,13.0,17.0,1014.7,20.2,0,0,0.0
18,2,2024,WA,23.4,42.9,0.0,10.4,6.2,10.0,30.0,236,29.2,44.0,7.0,11.0,7,1015.4,41.6,14.0,7.0,5.0,9.0,1011.0,19.5,0,0,0.0
19,2,2024,WA,27.5,42.3,0.0,13.6,5.5,5.0,35.0,657,31.1,33.0,7.0,3.0,13,1011.7,37.8,16.0,7.0,8.0,11.0,1008.1,14.799999999999995,0,0,0.0
20,2,2024,WA,20.8,38.1,0.0,11.4,12.0,5.0,26.0,29,32.3,30.0,1.0,9.0,6,1009.3,37.2,19.0,7.0,14.0,13.0,1007.5,17.3,0,0,0.0
21,2,2024,WA,19.2,28.2,0.0,9.6,9.7,13.0,33.0,1012,25.4,68.0,7.0,7.0,15,1011.0,25.8,71.0,7.0,13.0,15.0,1010.1,9.0,0,0,0.0
22,2,2024,WA,17.4,32.2,0.0,8.6,12.1,11.0,35.0,1392,21.4,50.0,0.0,11.0,13,1018.1,31.0,22.0,0.0,6.0,11.0,1014.5,14.800000000000004,0,0,0.0
23,2,2024,WA,17.9,37.7,0.0,9.0,12.1,10.0,39.0,341,23.7,48.0,7.0,3.0,13,1014.2,36.4,25.0,5.0,10.0,6.0,1008.4,19.800000000000004,0,1,1.2
24,2,2024,WA,21.6,25.4,1.2,12.6,12.1,16.0,46.0,189,21.8,90.0,8.0,2.0,9,1010.8,24.0,70.0,8.0,13.0,9.0,1011.7,3.799999999999997,1,1,0.2
25,2,2024,WA,20.0,24.1,0.2,2.8,0.3,10.0,35.0,580,21.5,71.0,7.0,11.0,11,1015.0,21.2,88.0,8.0,3.0,9.0,1012.9,4.100000000000001,1,1,3.4
26,2,2024,WA,20.6,32.3,3.4,2.0,10.3,2.0,37.0,1418,23.9,71.0,5.0,10.0,9,1012.2,30.2,49.0,1.0,7.0,19.0,1009.3,11.699999999999996,1,0,0.0
27,2,2024,WA,17.4,26.5,0.0,9.4,10.9,12.0,39.0,326,19.6,60.0,7.0,12.0,15,1015.9,24.8,44.0,1.0,7.0,17.0,1012.8,9.1,0,0,0.0
